,Location,Ranking on list,Price class numeric,Restaurant,Postal code,Pizza,Sushi,Fisk og skaldyr,Thai,Café,Italiensk,Indisk,Mexicansk,Steakhouse
807,"55.660717,12.562662",1213.0,99,Bryggen 89, 1561 ,False,False,False,False,False,False,False,False,True
808,"55.66871,12.55662",1212.0,99,Bodega 54 V/Andreas Pfeif, ,False,False,False,False,False,False,False,False,False
809,"55.68305,12.58684",1209.0,99,Ditto, ,False,False,False,False,False,False,False,False,False
810,"55.7027,12.583732",1208.0,2,Nordisk Falafel, 2100 ,False,False,False,False,False,False,False,False,False
811,"55.70228,12.582793",1204.0,2,Iki Sushi Ndr. Frihavnsgade, 2100 ,False,True,True,False,False,False,False,False,False
812,"55.68431,12.5695",1201.0,1,Retreat, 1360 ,False,False,False,False,True,False,False,False,False
813,"55.68009,12.57646",1200.0,2,Ristorante Uno, ,False,False,False,False,False,True,False,False,False
814,"55.71405,12.587626",1199.0,2,Restaurant Sejlklubben Frem, 2100 ,False,False,False,False,False,False,False,False,False
815,"55.67025,12.49638",1198.0,1,Thaiaway, 2000 ,False,False,False,True,False,False,False,False,False
816,"55.77768,12.59045",1196.0,2,Jacobsen, 2930 ,False,False,False,False,False,False,False,False,False
817,"55.68195,12.58848",1188.0,1,Royal Bagel Copenhagen, 1206 K ,False,False,False,False,True,False,False,False,False
818,"55.692165,12.5461",1177.0,1,Asmara, 2200 ,False,False,False,False,False,False,False,False,False
819,"55.69666,12.53804",1171.0,2,Dragon City og Toyama Running Sushi, 2200 ,False,False,False,False,False,False,False,False,False
820,"55.69104,12.560522",1170.0,2,Wulff & Konstali, 2200 ,False,False,False,False,True,False,False,False,False
821,"55.67338,12.58902",1165.0,2,Ruffino, 1402 ,False,False,False,False,False,False,False,False,False
822,"55.67276,12.59033",1164.0,1,Blue House, ,False,False,False,False,False,False,False,False,False
823,"55.6705,12.54084",1163.0,2,hing's sushi, 1620 ,False,True,False,False,False,False,False,False,False
824,"55.66723,12.54779",1162.0,99,Kaffeplantagen, 1670 ,False,False,False,False,False,False,False,False,False
825,"55.69317,12.50727",1160.0,2,Chaophraya, 2720 ,False,False,False,False,False,False,False,False,False
826,"55.69045,12.56079",1159.0,1,Chin Chin, 2200 ,False,False,False,True,False,False,False,False,False
827,"55.68036,12.57129",1157.0,1,Crazy Chicken, 2100 ,False,False,False,False,False,False,False,False,False
828,"55.67224,12.5576",1154.0,2,Nam Thip Restaurant, 1655 ,False,False,False,True,False,False,False,False,False
829,"55.716988,12.576797",1147.0,2,Izumi, 2100 ,False,True,False,False,False,False,False,False,False
830,"55.65358,12.61076",1142.0,2,Piccola Italia, 2300 ,False,False,False,False,False,True,False,False,False
831,"55.62942,12.63948",1136.0,2,Pret a Manger, 2770 ,False,False,False,False,False,False,False,False,False
832,"55.69267,12.56763",1130.0,2,Namaste Nepal, 2200 ,False,False,False,False,False,False,True,False,False
833,"55.679287,12.585285",1127.0,2,Mad & Vin i Magasin, ,False,False,False,False,False,False,False,False,False
834,"55.69186,12.55724",1125.0,2,a roii, ,False,False,False,True,False,False,False,False,False
835,"55.68388,12.58657",1123.0,1,Lagano, 1302 ,False,False,False,False,False,True,False,False,False
836,"55.668278,12.556617",1122.0,2,DEJ, 1700 ,False,False,False,False,False,True,False,False,False
837,"55.66657,12.55039",1121.0,2,Café Sweet Surrender, 1721 ,False,False,False,False,False,False,False,False,False
838,"55.67923,12.580189",1114.0,3,Løgismose Illum Rooftop, 1259 ,False,False,False,False,False,False,False,False,False
839,"55.681858,12.599883",1113.0,2,Bojesen i Operaen, 1438 ,False,False,False,False,False,False,False,False,False
840,"55.66713,12.557211",1106.0,2,MØR Restaurant & Bar, 1717 ,False,False,False,False,False,False,False,False,False
841,"55.69586,12.550582",1105.0,1,Kuma, 2200 ,False,False,False,False,False,False,False,False,False
842,"55.67332,12.59048",1099.0,1,Hos Nicola, ,True,False,False,False,False,True,False,False,False
843,"55.68125,12.58889",1098.0,2,Clarrods & Co, 1255 ,False,False,False,False,False,False,False,False,False
844,"55.67401,12.5501",1096.0,2,Hanzo, 1619 ,False,False,False,False,False,False,False,False,False
845,"55.680775,12.571525",1095.0,2,SKT. PETRI Restaurant, 1172 ,True,False,False,False,False,False,False,False,False
846,"55.6844,12.60524",1090.0,2,Kontikibar og Færgen Ellen, 1437 ,False,False,False,False,False,False,False,False,False
847,"55.69048,12.5442",1082.0,1,Safir kebab, ,False,False,False,False,False,False,False,False,False
848,"55.67465,12.56565",1080.0,2,Vaffelbageriet, ,False,False,False,False,False,False,False,False,False
849,"55.66631,12.61309",1078.0,2,Oyisi Running Sushi, 2300 ,False,True,False,False,False,False,False,False,False
850,"55.68112,12.58409",1074.0,2,Kongens Bar, 1104 ,False,False,False,False,False,False,False,False,False
851,"55.678867,12.567168",1073.0,1,Din Nye Ven, 1453 ,False,False,False,False,False,False,False,False,False
852,"55.66762,12.54755",1070.0,99,Sliders, 1670 ,False,False,False,False,False,False,False,False,False
853,"55.68204,12.583236",1058.0,2,Yoburger, 1123 ,False,False,False,False,False,False,False,False,False
854,"55.67878,12.56266",1057.0,3,Osteria del Grappolo Blu, 1606 ,False,False,False,False,False,True,False,False,False
855,"55.68568,12.566389",1050.0,2,La Valenciana - Latin & Spanish Cuisine, 1360 ,False,False,False,False,False,False,False,False,False
856,"55.681503,12.584675",1039.0,2,Copenhagen Smørrebrød, 1209 ,False,False,False,False,False,False,False,False,False
857,"55.679432,12.580339",1038.0,1,The Bagel Co, 1001 ,False,False,False,False,False,False,False,False,False
858,"55.65829,12.59029",1033.0,2,Restauranten i Koncerthuset, 2300 ,False,False,False,False,False,False,False,False,False
859,"55.678364,12.582383",1031.0,2,Cava Bar Mar y Montana, 1068 ,False,False,False,False,False,False,False,False,False
860,"55.699104,12.576708",1030.0,2,Pasteur, 2100 ,False,False,False,False,False,False,False,False,False
861,"55.67787,12.589218",1028.0,3,Iluka, 1054 ,False,False,True,False,False,False,False,False,False
862,"55.67963,12.586906",1025.0,2,Brønnum, 1055 ,False,False,False,False,False,False,False,False,False
863,"55.68343,12.58819",1022.0,2,Dahl & Dahl, 1302 ,False,False,False,False,False,False,False,False,False
864,"55.7066,12.5837",1021.0,2,Iki Sushi, ,False,False,False,False,False,False,False,False,False
865,"55.70515,12.53318",1021.0,2,Cafe Sirius, 2400 ,False,False,False,False,False,False,False,False,False
866,"55.6799,12.57469",1015.0,2,Normandie, 1059 ,False,False,False,False,False,False,False,False,False
867,"55.68295,12.57358",1007.0,2,Lagkagehuset, 1360 ,False,False,False,False,False,False,False,False,False
868,"55.690598,12.560575",1002.0,1,The Mad Hatter Bubble Tea Emporium, 2200 ,False,False,False,False,True,False,False,False,False
869,"55.67211,12.547778",1000.0,2,Fontana Di Trevi, 1620 ,True,False,False,False,False,True,False,False,False
870,"55.660145,12.60503",998.0,2,Café Vivaldi - Amagerbrogade, 2300 ,False,False,False,False,True,False,False,False,True
871,"55.68154,12.5835",996.0,1,Gourmet street food n' soup, 1107 ,False,False,False,False,False,False,False,False,False
872,"55.67268,12.55351",995.0,2,Andre Citroen, ,False,False,False,False,False,False,False,False,False
873,"55.68509,12.56797",994.0,1,L'appetit, ,False,False,False,False,False,False,False,False,False
874,"55.69198,12.48381",993.0,2,Restaurant Kreta, 2720 ,False,False,False,False,False,False,False,False,False
875,"55.683052,12.586568",988.0,1,Meyers Bageri Store Kongensgade, 1264 ,False,False,False,False,False,False,False,False,False
876,"55.676224,12.56407",979.0,2,Café René, 1609 ,False,False,False,False,True,True,False,False,False
877,"55.6166,12.6081",978.0,2,Lanes and Louges, ,False,False,False,False,False,False,False,False,False
878,"55.679398,12.592453",976.0,2,Restaurant Oranje, 1051 ,False,False,True,False,False,False,False,False,False
879,"55.68168,12.582247",973.0,2,Bistro Central, 1101 ,False,False,False,False,False,False,False,False,False
880,"55.67225,12.5575",971.0,2,Hyggestund, 1655 ,False,False,False,False,True,False,False,False,False
881,"55.6772,12.57407",970.0,2,Spisehuset rub og stub, ,False,False,False,False,False,False,False,False,False
882,"55.68825,12.562815",969.0,2,Food club, ,False,False,False,False,False,False,False,False,False
883,"55.674126,12.591203",965.0,2,Sushi Saiko, 1400 ,False,True,False,False,False,False,False,False,False
884,"55.6766,12.57455",964.0,2,Galathea Kroen, 1466 ,False,False,False,False,False,False,False,False,False
885,"55.666615,12.551991",961.0,2,Pizzeria 54, ,False,False,False,False,False,True,False,False,False
886,"55.62678,12.577417",959.0,2,Brasserie Storm, 2300 ,False,False,False,False,False,False,False,False,False
887,"55.694958,12.543494",956.0,1,Stefanos Pizza, 2200 ,True,False,False,False,False,True,False,False,False
888,"55.66389,12.61802",955.0,2,Fresh Sushi, 2300 ,False,True,False,False,False,False,False,False,False
889,"55.67558,12.592397",954.0,2,Værge Caféen, 1401 ,False,False,False,False,False,False,False,False,False
890,"55.671875,12.592145",949.0,1,Holms Bager, ,False,False,False,False,True,False,False,False,False
891,"55.687523,12.559432",936.0,2,Restaurant Zafran, ,False,False,False,False,False,False,False,False,False
892,"55.66666,12.532933",935.0,2,Tramonto Rooftop Italian Cuisine & bar, 1799 ,False,False,False,False,False,True,False,False,False
893,"55.648003,12.648637",934.0,2,Café Baaden, 2300 ,False,False,False,False,True,False,False,False,False
894,"55.671505,12.544732",930.0,1,Leo’s Pizza, 1620 ,False,False,False,False,False,True,False,False,False
895,"55.71297,12.590826",926.0,3,Restaurant Paustian, 2100 ,False,False,False,False,False,False,False,False,False
896,"55.67915,12.58483",923.0,2,Hallernes Smørrebrød, 1050 ,False,False,False,False,True,False,False,False,False
897,"55.693398,12.56575",922.0,2,Da Nino e Franco, ,True,False,False,False,False,True,False,False,False
898,"55.67378,12.59171",917.0,1,Tino’s Pizzeria, ,True,False,False,False,False,True,False,False,False
899,"55.678253,12.566606",915.0,2,Pub og Sport, 1552 ,False,False,False,False,False,False,False,False,False
900,"55.690277,12.558268",904.0,1,Mahalle Cph, 2200 ,False,False,False,False,False,False,False,False,False
901,"55.67229,12.555033",900.0,2,Cafe Phenix, 1620 ,False,False,False,False,True,False,False,False,False
902,"55.689167,12.562719",894.0,2,Kind of Blue, 2200 ,False,False,False,False,False,False,False,False,False
903,"55.6839,12.58556",892.0,1,Taste of Thai, 1300 ,False,False,False,True,False,False,False,False,False
904,"55.67155,12.58977",891.0,2,Sofiekaelderen Copenhagen, ,False,False,False,False,False,False,False,False,False
905,"55.67547,12.545949",890.0,2,The Laundromat Cafe, 1850 ,False,False,False,False,True,False,False,False,False
906,"55.67063,12.55841",883.0,2,Spicylicious, 1650 ,False,False,False,True,False,False,False,False,False
907,"55.690643,12.560682",877.0,2,Plenum, 2200 ,False,False,False,False,False,False,False,False,False
908,"55.674175,12.565394",875.0,2,Gorm's i Tivoli, 1755 ,True,False,False,False,False,True,False,False,False
909,"55.69284,12.51282",871.0,1,El Chavo Mexicano, 2720 ,False,False,False,False,False,False,False,True,False
910,"55.68814,12.563035",868.0,2,Madklubben Nørrebro, 2200 ,False,False,False,False,False,False,False,False,False
911,"55.68502,12.588372",867.0,99,Taste - house of cascabel, ,False,False,False,False,False,False,False,False,False
912,"55.668003,12.550357",866.0,2,Bevi Bevi, 1726 ,False,False,False,False,False,True,False,False,False
913,"55.71129,12.564194",863.0,2,Gro Spiseri, 2100 ,False,False,False,False,False,False,False,False,False
914,"55.668888,12.573875",859.0,2,Pier 5, 1560 ,False,False,False,False,False,False,False,False,False
915,"55.69193,12.55705",858.0,2,Aroiidee, 2200 ,False,False,False,True,False,False,False,False,False
916,"55.69973,12.5364",855.0,2,Woowok, 2200 ,False,False,False,True,False,False,False,False,False
917,"55.6836,12.5692",854.0,1,Hija De Sanchez, 1363 ,False,False,False,False,False,False,False,True,False
918,"55.673775,12.559308",853.0,2,Issa, 1615 ,False,False,False,False,False,False,False,False,False
919,"55.689644,12.573981",850.0,2,Steak & Thai Restaurant, 1307 ,False,False,False,True,False,False,False,False,False
920,"55.67924,12.58927",848.0,2,Himalaya Restaurant, 1052 ,False,False,False,False,False,False,False,False,False
921,"55.674732,12.565549",842.0,2,Wagamama, 1630 ,False,False,False,False,False,False,False,False,False
922,"55.68663,12.593477",841.0,2,Klint - Designmuseets Cafe, 1260 ,False,False,False,False,True,False,False,False,False
