God pris,Mad,Restaurant,Service,Stemning,Location,Number of reviews,Price class,Main rating,Ranking on list,Price range,Type of food,Address,Type of food link
,,Passion Pizza,,,"55.68735,12.54694",2,--$$-$$$------,"4,0",1759,302,Italiensk,"Rantzausgade 47, København 2200 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a>, <a href=""/Restaurants-g189541-c10663-Copenhagen_Zealand.html"">Tyrkisk</a></div>"
,,CCR Sunde Køkken,,,"55.715153,12.577248",1,--$---------,"5,0",1773,87,Europæisk,"Østerbrogade 163, København 2100 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=1"">$</a>, <a href=""/Restaurants-g189541-c24-Copenhagen_Zealand.html"">Indisk</a>, <a href=""/Restaurants-g189541-c22-Copenhagen_Zealand.html"">International</a>, <a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a></div>"
,,Café Ocean,,,"55.67032,12.536491",1,--$$-$$$---,"5,0",142,127,Dansk,"Vesterbrogade 165, Frederiksberg, København 1800 Danmark","<div class=""header_links""><a href=""/Restaurants-g806262-Frederiksberg_Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g806262-c18-Frederiksberg_Copenhagen_Zealand.html"">Europæisk</a>, Dansk</div>"
,,Café A,,,"55.66433,12.62266",4,,"3,5",1755,NaN,NaN,"Strandlodsvej 35, København 2300 Danmark",NaN
,,CC Restaurant Sushi &amp; Wok,,,"55.68512,12.5529",1,,"5,0",1751,NaN,NaN,"Aaboulevard 48, København 2200 Danmark",NaN
,,Egils Deli,,,"55.666786,12.576864",7,--$$-$$$---------,"3,5",1760,202,Fransk,"Islands Brygge 23 St,th, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a>, <a href=""/Restaurants-g189541-c20-Copenhagen_Zealand.html"">Fransk</a>, <a href=""/Restaurants-g189541-c31-Copenhagen_Zealand.html"">Pizza</a></div>"
,,Veneto Pizza,,,"55.669487,12.545095",1,--$$-$$$---,"5,0",1753,81,Italiensk,"Sundevedsgade 38, København 1751 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a></div>"
,,Coffee Licious,,,"55.68289,12.535569",1,---,"5,0",1765,NaN,Café,"Falkoner Allé 33, København 2000 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a></div>"
,,Nye Tider,,,"55.6898,12.57321",1,---,"5,0",1770,NaN,Dansk,"Soelvgade 91, Kl, Th, København 1307 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a>, Dansk</div>"
,,Cafe Tænk,,,"55.68783,12.54636",8,,"3,5",1771,NaN,NaN,"Rantzausgade 58B, København 2100 Danmark",NaN
,,1408,,,"55.67223,12.58871",6,,"3,5",1767,NaN,NaN,"Wildersgade 10A, København 1408 Danmark",NaN
,,Hugo's Pizzaria,,,"55.66123,12.6214",2,--$$-$$$---,"4,0",1749,148,Pizza,"Oeresundsvej 106, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c31-Copenhagen_Zealand.html"">Pizza</a></div>"
,,Lins Sushi,,,"55.70551,12.576683",1,,"5,0",1761,NaN,NaN,"Østerfælled Torv 2, København 2100 Danmark",NaN
,,Piccola Cosi,,,"55.66176,12.60363",1,--$---,"5,0",1766,27,Italiensk,"Amagerbrogade 61, Strada , 3, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=1"">$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a></div>"
,,Ciderbar,,,"55.67868,12.569232",1,--$$-$$$---,"5,0",1772,188,Fransk,"Larsbjørnsstræde 20, København 1457 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c20-Copenhagen_Zealand.html"">Fransk</a></div>"
,,The Rusty Jiggar,,,"55.66317,12.542278",1,,"5,0",1748,NaN,Bar,"Ingerslevsgade 200, København 1705 Danmark","<div class=""header_links"">Bar, Moderne, Pub</div>"
30,30,Dhaba Indian Street Food,30,,"55.72161,12.5297",17,--$$-$$$,"3,5",1757,NaN,"<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>","Frederiksborgvej 169, København 2400 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>"
,,Street Polenta,,,"55.69344,12.60804",1,,"5,0",1745,NaN,NaN,"Refshalevej 169, København 1432 Danmark",NaN
,,Lagkagehuset,,,"55.66388,12.53632",1,,"5,0",1752,NaN,NaN,"Tapperitorvet 26, København 1799 Danmark",NaN
,,Cafe Midtown Bar,,,"55.68133,12.56955",2,------------,"4,0",1764,NaN,Café,"Nørre Voldgade 46, København 1358 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a>, <a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a>, <a href=""/Restaurants-g189541-c10693-Copenhagen_Zealand.html"">Russisk</a>, <a href=""/Restaurants-g189541-c16-Copenhagen_Zealand.html"">Østeuropæisk</a></div>"
,,Joe &amp; The Juice,,,"55.679287,12.583119",2,,"4,0",1762,NaN,NaN,"Kongens Nytorv 13, København 1051 Danmark",NaN
,,Bentzons Pizzaria,,,"55.685036,12.52872",12,---,,NaN,NaN,Italiensk,"Bentzonsvej 21, Frederiksberg, København 2000 Danmark","<div class=""header_links""><a href=""/Restaurants-g806262-c26-Frederiksberg_Copenhagen_Zealand.html"">Italiensk</a></div>"
,,The Bagel CO,,,"55.67885,12.57786",1,,"5,0",1763,NaN,NaN,"Niels Hemmingsens Gade 1, København 1153 Danmark",NaN
,,Gastronomia Italiana,,,"55.70222,12.583",1,,"5,0",1758,NaN,NaN,"Nordre Frihavnsgade 54, København 2100 Danmark",NaN
,,Havnegade Fiskehandel,,,"55.67804,12.59248",2,,"4,0",1754,NaN,NaN,"Havnegade 52, København 1058 Danmark",NaN
,,Underwood Ink,,,"55.692062,12.567244",1,---,"5,0",1744,NaN,Dansk,"Ryesgade 30 B., St. Th, København 2200 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a>, Dansk</div>"
,,Mae Pen,,,"55.67009,12.53924",9,---,"3,5",1746,NaN,Thai,"Vesterbrogade 143, København 1620 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c39-Copenhagen_Zealand.html"">Thai</a></div>"
,,Tuttitalia Trattoria Pizzeria,,,"55.67618,12.5459",1,--$---,"5,0",143,67,Italiensk,"H.C. Oersteds Vej 6, Frederiksberg, København 1879 Danmark","<div class=""header_links""><a href=""/Restaurants-g806262-Frederiksberg_Copenhagen_Zealand.html?pid=1"">$</a>, <a href=""/Restaurants-g806262-c26-Frederiksberg_Copenhagen_Zealand.html"">Italiensk</a></div>"
35,30,Cafe AE,35,40,"55.70101,12.53668",32,--$$-$$$---,"3,5",1779,121,Café,"Frederikssundsvej 7, København 2400 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, Bar, <a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a></div>"
,,Tampopo,,,"55.68241,12.57213",1,---,"5,0",1786,NaN,Japansk,"Rosengården 16, København 1361 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c27-Copenhagen_Zealand.html"">Japansk</a></div>"
30,30,Taco Diner,35,40,"55.68458,12.567803",49,--$---,"3,0",1800,114,Mexicansk,"Nørre Farimagsgade 57, København 1364 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=1"">$</a>, <a href=""/Restaurants-g189541-c29-Copenhagen_Zealand.html"">Mexicansk</a></div>"
,,Bubbles,,,"55.66728,12.53508",3,,"5,0",1801,NaN,NaN,"Ny Carlsberg Vej 100, København 1799 Danmark",NaN
,,Kaffehytten,,,"55.71546,12.578817",1,,"5,0",1788,NaN,NaN,"Østerbrogade 246 Kaffehytten, København 2100 Danmark",NaN
,,Ehlers Bageri,,,"55.71003,12.57247",2,,"4,0",1780,NaN,NaN,"Tåsingegade 26, København 2100 Danmark",NaN
25,25,Restaurant Meadow Garden,40,,"55.65447,12.5415",11,--$$-$$$,"3,5",1791,NaN,"<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>","Sydhavns Plads 15, København 2450 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>"
,,OISHI Sushi,,,"55.671295,12.544949",1,,"5,0",1794,NaN,NaN,"Vesterbrogade 107b, København 1620 Danmark",NaN
,,Kobenhavns Oktoberfest,,,"55.64673,12.64368",4,,"3,5",1802,NaN,NaN,"Amager Strandvej 255 Femoren - Amager Beach, Metro Station Femoren, København 2300 Danmark",NaN
,,Monastic,,,"55.68302,12.5751",1,,"5,0",1784,NaN,NaN,"Hauser Plads 32, København Danmark",NaN
,,Maesk,,,"55.68408,12.52497",3,,"3,5",145,NaN,NaN,"Nyelandsvej 63, Frederiksberg, København 2000 Danmark",NaN
,,Restaurant Folk,,,"55.67191,12.522408",7,--$$-$$$---,"3,5",144,148,Dansk,"Roskildevej 32 Restauranten ligger i Zoologisk Have., Frederiksberg, København 2000 Danmark","<div class=""header_links""><a href=""/Restaurants-g806262-Frederiksberg_Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g806262-c18-Frederiksberg_Copenhagen_Zealand.html"">Europæisk</a>, Dansk</div>"
25,30,Rice and Rice,30,,"55.70114,12.58015",14,--$$-$$$---,"3,0",1785,NaN,Thai,"Nordre Frihavnsgade 23, København 2100 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c39-Copenhagen_Zealand.html"">Thai</a></div>"
35,40,Il Pane di Mauro,35,40,"55.66682,12.57704",18,--$---,"3,5",1790,NaN,Italiensk,"Islands Brygge 23, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=1"">$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a></div>"
30,35,Hanoi,30,30,"55.69665,12.58087",76,--$$-$$$---------,"3,0",1782,NaN,Asiatisk,"Classensgade 5, København Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c3-Copenhagen_Zealand.html"">Asiatisk</a>, <a href=""/Restaurants-g189541-c41-Copenhagen_Zealand.html"">Vietnamesisk</a>, <a href=""/Restaurants-g189541-zfz10697-Copenhagen_Zealand.html"">Veganske retter</a></div>"
,,Fovl,,,"55.703697,12.528029",2,---,"4,0",1776,NaN,Café,"Sneppevej 2 2400 Nørdvest, København Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a></div>"
30,35,Vapiano Tivoli,30,,"55.67435,12.565299",217,--$$-$$$---------,"3,0",1838,NaN,Europæisk,"Vesterbrogade 3 Tivoli Food Hall, København 1630 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a>, <a href=""/Restaurants-g189541-c31-Copenhagen_Zealand.html"">Pizza</a>, <a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a></div>"
,,The Bar,,,"55.68062,12.58873",2,,"4,5",1781,NaN,NaN,"Nyhavn 11, København 1051 Danmark",NaN
,,Rossopomodoro,,,"55.67926,12.58069",4,,"4,0",1774,NaN,NaN,"Ostergade 52, København 1001 Danmark",NaN
,,Café Vand og Brød ApS,,,"55.666485,12.53942",1,--$$-$$$---------,"5,0",1792,262,Café,"Ny Carlsberg Vej 38, København 1760 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c2-Copenhagen_Zealand.html"">Amerikansk</a>, <a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a>, <a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a></div>"
,,Cake Châlet,,,"55.667862,12.487126",1,---,"5,0",1777,NaN,Café,"Vigerslevvej 56, København 2500 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a></div>"
,,Neru,,,"55.711113,12.577343",4,,"3,5",1775,NaN,NaN,"Oesterbrogade 111, København 2100 Danmark",NaN
,,Smørrebrødsforretningen,,,"55.68587,12.58922",1,,"5,0",1795,NaN,NaN,"Store Kongensgade 92, København 1264 Danmark",NaN
,,Byens Bogcafé,,,"55.66892,12.55201",1,,"5,0",1793,NaN,NaN,"Istedgade 102, København 1650 Danmark",NaN
,,Darling,,,"55.66686,12.54666",5,--$$-$$$,"4,0",1798,94,"<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>","Enghaveplads 9, København Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>"
,,VinBaren i Stefansgade,,,"55.69596,12.54473",4,--$$-$$$,"4,0",1789,NaN,"<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>","Stefansgade 9, København 2200 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>"
,,Jagger Købmagerade,,,"55.68082,12.57701",4,,"3,5",1796,NaN,NaN,"Koebmagergade 43, København 1150 Danmark",NaN
,,Rice and Rice,,,"55.70241,12.58359",8,--$$-$$$,"3,5",1783,NaN,"<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>","Nordre frihavnsgade 58, København 2100 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a></div>"
,,The Bagel Bite,,,"55.672592,12.556231",1,---------,"5,0",1787,NaN,Delikatesseforretning,"Vesterbrogade 36, København 1620 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c10646-Copenhagen_Zealand.html"">Fastfood</a>, <a href=""/Restaurants-g189541-c22-Copenhagen_Zealand.html"">International</a>, <a href=""/Restaurants-g189541-c13-Copenhagen_Zealand.html"">Delikatesseforretning</a>, Moderne</div>"
,,D'jungle Juice Amager,,,"55.65922,12.60669",3,,"3,5",1797,NaN,NaN,"Amagerbrogade 97, København 2300 Danmark",NaN
,,Biblioteket Danasvej,,,"55.67954,12.55079",1,,"5,0",147,NaN,NaN,"Danasvej 30B, Frederiksberg, København 1910 Danmark",NaN
25,35,Th. Soerensen,30,,"55.66421,12.60097",17,--$,"3,5",1815,NaN,Dansk,"Amagerbrogade 41, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=1"">$</a>, Dansk</div>"
,,Pizza Gallery Ravnsborggade,,,"55.68868,12.56233",1,,"5,0",1804,NaN,NaN,"Ravnsborggade 14B, København 2200 Danmark",NaN
,,Madonna Burgerbar,,,"55.69702,12.59126",3,,"3,5",1812,NaN,NaN,"Gefionsvej 45E, København 3000 Danmark",NaN
,,Grand Cafe Field's,,,"55.63103,12.57589",12,,"3,5",1810,NaN,NaN,"Arne Jacobsens Alle 12, København 2200 Danmark",NaN
,,Send flere krydderier,,,"55.69153,12.560277",6,------------,"3,5",1820,NaN,Libanesisk,"Nørre Allé 7 Nørrebro, København 2200 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c10626-Copenhagen_Zealand.html"">Libanesisk</a>, <a href=""/Restaurants-g189541-c10633-Copenhagen_Zealand.html"">Marokkansk</a>, <a href=""/Restaurants-g189541-c28-Copenhagen_Zealand.html"">Middelhavsområdet</a>, <a href=""/Restaurants-g189541-c30-Copenhagen_Zealand.html"">Mellemøstlig</a></div>"
,,Marrakesh Kitchen,,,"55.67904,12.57606",2,------,"4,5",1819,NaN,Marokkansk,"Valkendorfsgade 36 1151 København K, Denmark, København Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c10633-Copenhagen_Zealand.html"">Marokkansk</a>, <a href=""/Restaurants-g189541-c28-Copenhagen_Zealand.html"">Middelhavsområdet</a></div>"
,,India,,,"55.6795,12.59776",1,,"5,0",1805,NaN,NaN,"Trangravsvej 14, København 1436 Danmark",NaN
30,35,Tacopop,,,"55.666386,12.551776",15,--$---------,"3,5",1803,67,Latinamerikansk,"Odensegade 20 Kld, København 2100 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=1"">$</a>, <a href=""/Restaurants-g189541-c29-Copenhagen_Zealand.html"">Mexicansk</a>, <a href=""/Restaurants-g189541-c10639-Copenhagen_Zealand.html"">Latinamerikansk</a>, <a href=""/Restaurants-g189541-c36-Copenhagen_Zealand.html"">Spansk</a></div>"
,,Mon Amour Pâtissier - Glacier,,,"55.67999,12.57512",3,,"3,5",1824,NaN,NaN,"Skindergade 19, København 1159 Danmark",NaN
,,H Kitchen,,,"55.681267,12.572669",9,,"3,5",1809,NaN,NaN,"Fiolstraede 26, København 1171 Danmark",NaN
25,35,Louise,35,40,"55.67502,12.580593",6,---,"3,5",1807,NaN,Dansk,"Tivoli Gardens, København Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a>, Dansk</div>"
,,Sunset Boulevard,,,"55.67502,12.580593",3,,"3,5",1806,NaN,NaN,"Kongensgade 31/33/2, København 6700 Danmark",NaN
,,Piccolino Pizzeria &amp; Sandwichbar,,,"55.68151,12.51796",2,---,"4,0",148,NaN,Pizza,"Finsensvej 18, Frederiksberg, København 2000 Danmark","<div class=""header_links""><a href=""/Restaurants-g806262-c31-Frederiksberg_Copenhagen_Zealand.html"">Pizza</a></div>"
,,K15,,,"55.682552,12.573532",6,---,"3,5",1831,NaN,Europæisk,"Kultorvet 15, København Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a></div>"
,,La focaccia,,,"55.647,12.54997",9,--$$-$$$---,"3,0",1832,NaN,Italiensk,"Sluseholmen 44, København 2450 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a></div>"
,,The Bagel Co,,,"55.6723,12.56398",4,,"3,5",1818,NaN,NaN,"Reventlowsgade 7 Københavns Hovedbanegård, København 1651 Danmark",NaN
,,Cafe T,,,"55.664894,12.580055",2,,"4,0",1816,NaN,NaN,"Gunløgsgade 39, København 2300 Danmark",NaN
,,Hermes Antik &amp; Kaffebar,,,"55.67748,12.53508",1,,"5,0",1808,NaN,NaN,"Gammel Kongevej 167 Frederiksberg, København 1850 Danmark",NaN
,,Prætoria Bar,,,"55.67746,12.5381",1,,"5,0",146,NaN,NaN,"Henrik Steffens Vej 2, Frederiksberg, København 1866 Danmark",NaN
35,35,Kinesiske Mur,35,,"55.6454,12.61503",46,--$$-$$$---------,"3,5",1822,87,Asiatisk,"Amagerbrogade 251, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c11-Copenhagen_Zealand.html"">Kinesisk</a>, <a href=""/Restaurants-g189541-c38-Copenhagen_Zealand.html"">Sushi</a>, <a href=""/Restaurants-g189541-c3-Copenhagen_Zealand.html"">Asiatisk</a></div>"
,,Cafe Dubai,,,"55.68185,12.57206",3,--$$-$$$---------,"3,5",1830,302,Café,"Fiolstraede 21, København 1171 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c29-Copenhagen_Zealand.html"">Mexicansk</a>, <a href=""/Restaurants-g189541-c8-Copenhagen_Zealand.html"">Café</a>, <a href=""/Restaurants-g189541-c18-Copenhagen_Zealand.html"">Europæisk</a></div>"
,,CPH Burger &amp; Steakhouse,,,"55.68245,12.57361",4,,"3,5",1814,NaN,NaN,"Kultorvet 13-15, København 1441 Danmark",NaN
,,Axolotl,,,"55.67819,12.57524",1,,"5,0",1829,NaN,NaN,"Badstuestraede 7 I kaelderen, København 1209 Danmark",NaN
,,The Set,,,"55.70762,12.55136",1,,"5,0",1821,NaN,NaN,"Vermundsgade 40B 3 Sal, København 2100 Danmark",NaN
,,Pizzeria Pepe,,,"55.64973,12.59915",1,,"5,0",1827,NaN,NaN,"Englandsvej 222, Kobenhavn S, 2300, København 2300 Danmark",NaN
,,BarPasta,,,"55.696587,12.543877",3,---,"3,5",1823,NaN,Italiensk,"Vedbækgade 13, København 2200 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c26-Copenhagen_Zealand.html"">Italiensk</a></div>"
,,Figaro,,,"55.69798,12.58285",5,---,"3,5",1828,NaN,Fransk,"Willemoesgade 31, København 2100 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c20-Copenhagen_Zealand.html"">Fransk</a></div>"
,,Barburrito,,,"55.68166,12.58497",3,---,"3,5",1817,NaN,Mexicansk,"Gothersgade 27, St., Tv., København 1123 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-c29-Copenhagen_Zealand.html"">Mexicansk</a></div>"
35,35,Cock's &amp; Cows Prags Blvd,35,,"55.664635,12.600342",24,--$$-$$$------,"3,0",1811,181,Amerikansk,"Amagerbrogade 37, København 2300 Danmark","<div class=""header_links""><a href=""/Restaurants-g189541-Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g189541-c2-Copenhagen_Zealand.html"">Amerikansk</a>, Grill, <a href=""/Restaurants-g189541-c6-Copenhagen_Zealand.html"">Grillmad</a></div>"
,,El Guanche,,,"55.67909,12.52647",4,--$$-$$$---,"3,5",149,NaN,Spansk,"Smallegade 37b, Frederiksberg, København 2000 Danmark","<div class=""header_links""><a href=""/Restaurants-g806262-Frederiksberg_Copenhagen_Zealand.html?pid=6"">$$ - $$$</a>, <a href=""/Restaurants-g806262-c36-Frederiksberg_Copenhagen_Zealand.html"">Spansk</a></div>"
,,Cafe Arcade,,,"55.69597,12.56665",1,,"4,0",1861,NaN,NaN,"Blegdamsvej 9 Rigshospitalet, København 2100 Danmark",NaN
,,Il Borgo,,,"55.67085,12.5591",1,,"4,0",1855,NaN,NaN,"Istedgade 23, København 1650 Danmark",NaN
